Online_Grocery_Site,Product_Catagory,Product_Name,Weight,Unit,DayOfDeal,Date,Original_Price,Discounted_Price,Discount %,Product_Category
KiranaMarket.com,,Lays Classic Salted Chips,12.0,gm,Tuesday,28 Nov 2023,5.0,4.75,5.000000000000004,Chocolates Sweets & Snacks 
KiranaMarket.com,,Lays Flirty Tomato Tango Chips,52.0,gm,Tuesday,28 Nov 2023,20.0,19.0,5.000000000000004,Chocolates Sweets & Snacks 
KiranaMarket.com,,Amulspray Infant Milk Substitute Refill Pack,500.0,gm,Tuesday,28 Nov 2023,197.0,190.0,3.5532994923857864,Chocolates Sweets & Snacks 
KiranaMarket.com,,Britannia Bourbon Chocolate Biscuit,150.0,gm,Tuesday,28 Nov 2023,40.0,38.5,3.749999999999998,Chocolates Sweets & Snacks 
KiranaMarket.com,,Bambino Roasted Vermicelli Semiya,500.0,gm,Tuesday,28 Nov 2023,70.0,67.0,4.285714285714281,Chocolates Sweets & Snacks 
KiranaMarket.com,,White Sesame Seeds / Nuvpappu,250.0,gm,Tuesday,28 Nov 2023,63.0,63.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Dry Red Chillies / Yendi Mirchi,100.0,gm,Tuesday,28 Nov 2023,40.0,40.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Dry Red Chillies / Yendi Mirchi,250.0,gm,Tuesday,28 Nov 2023,73.0,73.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Dry Red Chillies / Yendi Mirchi,1.0,Kg,Tuesday,28 Nov 2023,280.0,280.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Gokavaram Tamarind / Chintapandu,500.0,gm,Tuesday,28 Nov 2023,51.0,51.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Flower Tamarind / Chintapandu,500.0,gm,Tuesday,28 Nov 2023,80.0,80.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Big Mustard Seeds / Avalu,250.0,gm,Tuesday,28 Nov 2023,24.0,24.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,White Sesame Seeds / Nuvpappu,500.0,gm,Tuesday,28 Nov 2023,120.0,120.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Popcorn Seeds,250.0,gm,Tuesday,28 Nov 2023,37.0,37.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Citric Salt / Lemon Salt,100.0,gm,Tuesday,28 Nov 2023,20.0,20.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Bajri / Gantlu,1.0,Kg,Tuesday,28 Nov 2023,48.0,48.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Wheat,1.0,Kg,Tuesday,28 Nov 2023,40.0,40.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Kumkuma,100.0,gm,Tuesday,28 Nov 2023,20.0,20.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Karpuram / Camphor,10.0,gm,Tuesday,28 Nov 2023,14.0,14.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Karpuram / Camphor,50.0,gm,Tuesday,28 Nov 2023,70.0,70.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Sonti / Dry Ginger,100.0,gm,Tuesday,28 Nov 2023,58.0,58.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Green Sauf,100.0,gm,Tuesday,28 Nov 2023,48.0,48.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Green Sauf,250.0,gm,Tuesday,28 Nov 2023,125.0,125.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Varinooka,500.0,gm,Tuesday,28 Nov 2023,22.0,22.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Yerra Bobbarlu / Red Chawla,500.0,gm,Tuesday,28 Nov 2023,48.0,48.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Bansi Ravva,1.0,Kg,Tuesday,28 Nov 2023,48.0,48.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Cashew Nooka,250.0,gm,Tuesday,28 Nov 2023,53.0,115.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Food Colors 10g,Orange,Pc/Box,Tuesday,28 Nov 2023,5.0,5.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Food Colors 10g,Lemon,Pc/Box,Tuesday,28 Nov 2023,5.0,5.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Food Colors 10g,Apple,Pc/Box,Tuesday,28 Nov 2023,5.0,5.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Mealmaker,100.0,gm,Tuesday,28 Nov 2023,9.0,9.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Mealmaker,250.0,gm,Tuesday,28 Nov 2023,21.0,21.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Ragi Flour,500.0,gm,Tuesday,28 Nov 2023,48.0,48.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Bansi Ravva,500.0,gm,Tuesday,28 Nov 2023,24.0,24.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Cheemala Mandu,250.0,gm,Tuesday,28 Nov 2023,16.0,25.0,0.0,Chocolates Sweets & Snacks 
KiranaMarket.com,,Bleaching Powder,250.0,gm,Tuesday,28 Nov 2023,25.0,23.0,7.9999999999999964,Chocolates Sweets & Snacks 
KiranaMarket.com,,Britannia Marie Gold Biscuit,83.0,gm,Tuesday,28 Nov 2023,10.0,9.7,3.0000000000000027,Chocolates Sweets & Snacks 
KiranaMarket.com,,Britannia Good Day Pista Badam Biscuit,100.0,gm,Tuesday,28 Nov 2023,25.0,24.0,4.000000000000004,Chocolates Sweets & Snacks 
KiranaMarket.com,,Britannia Marie Gold Biscuit,250.0,gm,Tuesday,28 Nov 2023,40.0,38.0,5.000000000000004,Chocolates Sweets & Snacks 
KiranaMarket.com,,Nutella Ferrero Hazelnut Spread With Cocoa,750,gm,Tuesday,28 Nov 2023,769.0,576.0,25.09752925877763,Chocolates Sweets & Snacks 
KiranaMarket.com,,Sundrop Cocoa Nut Almond Chocolatey Spread,350.0,gm,Tuesday,28 Nov 2023,190.0,180.5,5.000000000000004,Chocolates Sweets & Snacks 
KiranaMarket.com,,Sri Jainam Bingo Masala Chips,200.0,gm,Tuesday,28 Nov 2023,65.0,60.0,7.692307692307687,Chocolates Sweets & Snacks 
KiranaMarket.com,,Sri Jainam Dry kachori ,200.0,gm,Tuesday,28 Nov 2023,65.0,60.0,7.692307692307687,Chocolates Sweets & Snacks 
KiranaMarket.com,,Sri Jainam Bhakarwadi,200.0,gm,Tuesday,28 Nov 2023,65.0,58.5,9.999999999999998,Chocolates Sweets & Snacks 
KiranaMarket.com,,Sri Jainam Nadiyadi Mix,200.0,gm,Tuesday,28 Nov 2023,70.0,63.0,9.999999999999998,Chocolates Sweets & Snacks 
KiranaMarket.com,,Hersheys Spreads Cocoa With Cookies Crunchy,350.0,gm,Tuesday,28 Nov 2023,335.0,319.0,4.77611940298508,Chocolates Sweets & Snacks 
KiranaMarket.com,,Hellmann's Real Creamy & Rich Tasting Mayonnaise,85.0,gm,Tuesday,28 Nov 2023,40.0,38.0,5.000000000000004,Chocolates Sweets & Snacks 
KiranaMarket.com,,Godrej Shikakai Soap,75.0,gm,Tuesday,28 Nov 2023,36.0,35.0,2.777777777777779,Beauty 
KiranaMarket.com,,Himalaya Ayurveda Clear Skin Soap,125.0,gm,Tuesday,28 Nov 2023,69.0,66.0,4.347826086956519,Beauty 
KiranaMarket.com,,"Park Avenue Good Morning Soap, 125g (Buy 3 Get",1,Pc/Box,Tuesday,28 Nov 2023,210.0,200.0,4.761904761904767,Beauty 
KiranaMarket.com,,Himalaya Lip Balm,10.0,gm,Tuesday,28 Nov 2023,35.0,34.0,2.857142857142858,Beauty 
KiranaMarket.com,,Himalaya Natural Glow Kesar Fairness Face Cream,50.0,gm,Tuesday,28 Nov 2023,100.0,95.0,5.000000000000004,Beauty 
KiranaMarket.com,,Himalaya Pure Expression Kajal,0.3,gm,Tuesday,28 Nov 2023,170.0,145.0,14.70588235294118,Beauty 
KiranaMarket.com,,Lever Ayush Aloevera Cooling Face Gel,150.0,gm,Tuesday,28 Nov 2023,110.0,105.0,4.545454545454541,Beauty 
KiranaMarket.com,,Lever Ayush Anti Marks Turmeric Face Cream,50.0,gm,Tuesday,28 Nov 2023,128.0,120.0,6.25,Beauty 
KiranaMarket.com,,Lever Ayush Anti Marks Turmeric Face Cream,25.0,gm,Tuesday,28 Nov 2023,69.0,65.0,5.797101449275366,Beauty 
KiranaMarket.com,,Lever Ayush Natural Fairness Saffron Face Cream,50.0,gm,Tuesday,28 Nov 2023,158.0,150.0,5.063291139240511,Beauty 
KiranaMarket.com,,Lakme Sun Expert SPF30 Ultramatte Lotion,100.0,ml,Tuesday,28 Nov 2023,449.0,427.0,4.899777282850781,Beauty 
KiranaMarket.com,,Lakme Sun Expert SPF50 Ultramatte Lotion,100.0,ml,Tuesday,28 Nov 2023,525.0,499.0,4.9523809523809526,Beauty 
KiranaMarket.com,,Lakme Sun Expert SPF24 UV Lotion,120.0,ml,Tuesday,28 Nov 2023,340.0,289.0,15.000000000000002,Beauty 
KiranaMarket.com,,Lakme Peach Milk SPF24 Moisturiser,200.0,ml,Tuesday,28 Nov 2023,425.0,404.0,4.941176470588237,Beauty 
KiranaMarket.com,,Lakme Peach Milk SPF24 Moisturiser,120.0,ml,Tuesday,28 Nov 2023,360.0,342.0,5.000000000000004,Beauty 
KiranaMarket.com,,Lakme Moisturiser Peach Milk,120.0,ml,Tuesday,28 Nov 2023,199.0,170.0,14.572864321608035,Beauty 
KiranaMarket.com,,Lakme Moisturiser Peach Milk,60.0,ml,Tuesday,28 Nov 2023,125.0,119.0,4.800000000000004,Beauty 
KiranaMarket.com,,Lakme Absolute Perfect Radiance Skin Lightening UV Lotion,30.0,ml,Tuesday,28 Nov 2023,449.0,427.0,4.899777282850781,Beauty 
KiranaMarket.com,,Fair & Lovely Advanced Multi Vitamin HD Glow Foundation,80.0,gm,Tuesday,28 Nov 2023,186.0,177.0,4.838709677419351,Beauty 
KiranaMarket.com,,Glow & Lovely Ayurvedic Care,25.0,gm,Tuesday,28 Nov 2023,77.0,74.0,3.8961038961038974,Beauty 
KiranaMarket.com,,Himalaya Kajal Eye Definer,2.7,gm,Tuesday,28 Nov 2023,135.0,115.0,14.814814814814811,Beauty 
KiranaMarket.com,,Lakme Eyeconic Deep Black Kajal,0.35,gm,Tuesday,28 Nov 2023,190.0,181.0,4.736842105263161,Beauty 
KiranaMarket.com,,Head & Shoulders Anti Dandruff 2 in 1 Silky Black Shampoo 9 ml X,16,Pc/Box,Tuesday,28 Nov 2023,64.0,61.0,4.6875,Beauty 
KiranaMarket.com,,Vicco Turmeric Skin Cream,30,gm,Tuesday,28 Nov 2023,130.0,124.0,4.61538461538461,Beauty 
KiranaMarket.com,,Fair & Lovely BB Cream,9.0,gm,Tuesday,28 Nov 2023,45.0,43.0,4.444444444444439,Beauty 
KiranaMarket.com,,Yardley London Gentleman Classic Deo Body Spray for Men,150.0,ml,Tuesday,28 Nov 2023,209.0,199.0,4.784688995215314,Beauty 
KiranaMarket.com,,Olay Luminous Lotion: Brightening Intensive With Spf 24,75,ml,Tuesday,28 Nov 2023,1199.0,249.0,0.0,Beauty 
KiranaMarket.com,,Old Spice Nomad No Gas Deodorant Body Spray Perfume,140,ml,Tuesday,28 Nov 2023,249.0,225.0,9.638554216867467,Beauty 
KiranaMarket.com,,Old Spice Wolfthorn No Gas Deodorant Body Spray Perfume,140,ml,Tuesday,28 Nov 2023,249.0,175.0,29.71887550200804,Beauty 
KiranaMarket.com,,Old Spice Timber No Gas Deodorant Body Spray Perfume,140,ml,Tuesday,28 Nov 2023,249.0,237.0,4.81927710843374,Beauty 
KiranaMarket.com,,Old Spice Amber No Gas Deodorant Body Spray Perfume,140,ml,Tuesday,28 Nov 2023,249.0,225.0,9.638554216867467,Beauty 
KiranaMarket.com,,Olay Luminous Serum: Tone Perfecting Hydrating Essence,7,ml,Tuesday,28 Nov 2023,349.0,279.0,20.057306590257884,Beauty 
KiranaMarket.com,,"Olay Eye Cream Olay Eyes for Dark, Circles Wrinkles & Puffiness",15.0,ml,Tuesday,28 Nov 2023,1699.0,1615.0,4.944084755738665,Beauty 
KiranaMarket.com,,Olay Day Cream Regenerist Microsculpting Moisturiser (NON SPF),50.0,gm,Tuesday,28 Nov 2023,1699.0,1444.0,15.0088287227781,Beauty 
KiranaMarket.com,,Olay Serum Regenerist Microsculpting Serum,50,ml,Tuesday,28 Nov 2023,1699.0,1444.0,15.0088287227781,Beauty 
KiranaMarket.com,,Olay Day Cream Regenerist Microsculpting SPF 30,50.0,gm,Tuesday,28 Nov 2023,1699.0,1615.0,4.944084755738665,Beauty 
KiranaMarket.com,,"Olay Day Cream Total Effects 7 in 1, Anti-Ageing Moisturiser",20.0,gm,Tuesday,28 Nov 2023,399.0,319.0,20.050125313283207,Beauty 
KiranaMarket.com,,"Olay Night Cream Total Effects 7 in 1, Anti-Ageing Moisturiser",50.0,gm,Tuesday,28 Nov 2023,899.0,849.0,5.561735261401557,Beauty 
KiranaMarket.com,,"Olay Night Cream Total Effects 7 in 1, Anti-Ageing Moisturiser",20.0,gm,Tuesday,28 Nov 2023,399.0,319.0,20.050125313283207,Beauty 
KiranaMarket.com,,Olay Day Cream Total Effects 7 in 1 Anti-Ageing Lightweight Moisturiser SPF 15,50.0,gm,Tuesday,28 Nov 2023,849.0,722.0,14.958775029446404,Beauty 
KiranaMarket.com,,Olay Day Cream Total Effects 7 in 1 Anti-Ageing Lightweight Moisturiser SPF 15,20.0,gm,Tuesday,28 Nov 2023,399.0,319.0,20.050125313283207,Beauty 
KiranaMarket.com,,"Olay Serum Total Effects 7 in 1, Anti-Ageing Smoothing Serum",50,ml,Tuesday,28 Nov 2023,849.0,679.0,20.02355712603062,Beauty 
KiranaMarket.com,,Olay Day Cream Total Effects 7 in 1 BB Cream SPF 15,50.0,gm,Tuesday,28 Nov 2023,849.0,679.0,20.02355712603062,Beauty 
KiranaMarket.com,,Olay Day Cream Natural White Fairness Moisturiser SPF 24,50.0,gm,Tuesday,28 Nov 2023,365.0,328.5,9.999999999999998,Beauty 
KiranaMarket.com,,Olay Night Cream Natural White Fairness Night Moisturiser,50.0,gm,Tuesday,28 Nov 2023,365.0,292.0,20.0,Beauty 
KiranaMarket.com,,Olay Ultra Lightweight Moisturiser: Regenerist Whip Day Cream (Non Spf),50,gm,Tuesday,28 Nov 2023,1999.0,1900.0,4.952476238119063,Beauty 
KiranaMarket.com,,Olay Ultra Lightweight Moisturiser: Luminous Whip Day Cream (Non Spf),50.0,gm,Tuesday,28 Nov 2023,1999.0,1900.0,4.952476238119063,Beauty 
KiranaMarket.com,,Olay Regenerist Advanced Anti-Ageing Revitalizing Skin Serum,50.0,ml,Tuesday,28 Nov 2023,1399.0,1189.0,15.010721944245889,Beauty 
KiranaMarket.com,,Olay Age Protect Anti-Ageing Cream,18.0,gm,Tuesday,28 Nov 2023,199.0,190.0,4.522613065326631,Beauty 
KiranaMarket.com,,Olay Natural White Light Instant Glowing Fairness Cream,40.0,gm,Tuesday,28 Nov 2023,189.0,180.0,4.761904761904767,Beauty 
KiranaMarket.com,,OlAy Total effects Serum 50ml & OlAy Total Effects Day cream Normal SPF15,50.0,gm,Tuesday,28 Nov 2023,1398.0,1150.0,17.73962804005722,Beauty 
KiranaMarket.com,,Olay Regenerist Whip Day Cream UV SPF 30 ,50.0,gm,Tuesday,28 Nov 2023,1999.0,1900.0,4.952476238119063,Beauty 
KiranaMarket.com,,Olay Total Effects Whip - UV SPF 30,50.0,gm,Tuesday,28 Nov 2023,1999.0,1899.0,5.002501250625313,Beauty 
KiranaMarket.com,,Olay White Radiance Whip Day Cream - UV SPF 30,50,ml,Tuesday,28 Nov 2023,1999.0,1899.0,5.002501250625313,Beauty 
KiranaMarket.com,,Olay Moisturising Cream,100.0,gm,Tuesday,28 Nov 2023,549.0,522.0,4.918032786885251,Beauty 
KiranaMarket.com,,Olay Day Cream Regenerist Collagen Boost SPF 15,50.0,gm,Tuesday,28 Nov 2023,1399.0,1330.0,4.9320943531093615,Beauty 
KiranaMarket.com,,Olay Day Cream: Luminous Moisturiser (Spf 24),20,gm,Tuesday,28 Nov 2023,499.0,475.0,4.809619238476959,Beauty 
KiranaMarket.com,,"Lakme Rose Face Powder, Warm Pink",40.0,gm,Tuesday,28 Nov 2023,199.0,190.0,4.522613065326631,Beauty 
KiranaMarket.com,,"Lakme Jewel Sindoor, Maroon",4.5,ml,Tuesday,28 Nov 2023,175.0,167.0,4.571428571428571,Beauty 
KiranaMarket.com,,Lakme Nail Color Remover,27.0,ml,Tuesday,28 Nov 2023,95.0,91.0,4.210526315789476,Beauty 
KiranaMarket.com,,"Lakme Insta Eye Liner, Black",9.0,ml,Tuesday,28 Nov 2023,145.0,138.0,4.82758620689655,Beauty 
KiranaMarket.com,,"Lakme True Wear Nail Color, Shade TM103",9,ml,Tuesday,28 Nov 2023,125.0,119.0,4.800000000000004,Beauty 
KiranaMarket.com,,"Lakme True Wear Nail Color, Reds & Maroons 403",9,ml,Tuesday,28 Nov 2023,120.0,114.0,5.000000000000004,Beauty 
KiranaMarket.com,,"Lakme True Wear Nail Color, Reds & Maroons 404",9,ml,Tuesday,28 Nov 2023,120.0,114.0,5.000000000000004,Beauty 
KiranaMarket.com,,"Lakme True Wear Nail Color, Shade 202",9,ml,Tuesday,28 Nov 2023,120.0,114.0,5.000000000000004,Beauty 
KiranaMarket.com,,"Lakme True Wear Nail Color, Shade TT20",9,ml,Tuesday,28 Nov 2023,120.0,114.0,5.000000000000004,Beauty 
KiranaMarket.com,,"Lakme Perfecting Liquid Foundation, Pearl",27.0,ml,Tuesday,28 Nov 2023,180.0,171.0,5.000000000000004,Beauty 
KiranaMarket.com,,"Lakme Perfecting Liquid Foundation, Marble",27.0,ml,Tuesday,28 Nov 2023,170.0,162.0,4.705882352941182,Beauty 
KiranaMarket.com,,"Lakme Perfecting Liquid Foundation, Shell",27.0,ml,Tuesday,28 Nov 2023,170.0,162.0,4.705882352941182,Beauty 
KiranaMarket.com,,"Lakme Perfecting Liquid Foundation, Coral",27.0,ml,Tuesday,28 Nov 2023,155.0,148.0,4.516129032258065,Beauty 
KiranaMarket.com,,"Lakme Absolute Flutter Secrets Volumizing Mascara, Black",7,ml,Tuesday,28 Nov 2023,675.0,642.0,4.888888888888888,Beauty 
KiranaMarket.com,,Lakmé True Wear Nail Color - Shade 416,9ml,Pc/Box,Tuesday,28 Nov 2023,120.0,114.0,5.000000000000004,Beauty 
KiranaMarket.com,,"Lakme Face Sheer Highlighter, Sun Kissed",4.0,gm,Tuesday,28 Nov 2023,500.0,475.0,5.000000000000004,Beauty 
KiranaMarket.com,,"Lakme Face Sheer Highlighter, Desert Rose",4.0,gm,Tuesday,28 Nov 2023,500.0,475.0,5.000000000000004,Beauty 
KiranaMarket.com,,"Lakme Invisible Finish SPF 8 Foundation, Shade 01",25.0,ml,Tuesday,28 Nov 2023,325.0,309.0,4.923076923076919,Beauty 
KiranaMarket.com,,"Lakme Invisible Finish SPF 8 Foundation, Shade 02",25.0,ml,Tuesday,28 Nov 2023,325.0,309.0,4.923076923076919,Beauty 
KiranaMarket.com,,"Lakme True Wear Color Crush Nail Color, Shade 10",9.0,ml,Tuesday,28 Nov 2023,165.0,141.0,14.54545454545455,Beauty 
KiranaMarket.com,,"Lakme Absolute Plump and Shine Lip Gloss, Plum Shine",3.0,ml,Tuesday,28 Nov 2023,550.0,523.0,4.909090909090907,Beauty 
KiranaMarket.com,,"Lakme Absolute White Intense Wet & Dry Compact, Rose Fair 02, Long Lasting With Spf",9,gm,Tuesday,28 Nov 2023,850.0,808.0,4.941176470588237,Beauty 
KiranaMarket.com,,"Lakme 9 to 5 Eye Color Quartet Eye Shadow, Tanjore Rush",7,gm,Tuesday,28 Nov 2023,650.0,553.0,14.923076923076929,Beauty 
KiranaMarket.com,,"Lakme 9 to 5 Flawless Makeup Foundation, Pearl",30.0,ml,Tuesday,28 Nov 2023,600.0,510.0,15.000000000000002,Beauty 
KiranaMarket.com,,"Lakme 9 to 5 Flawless Makeup Foundation, Shell",30,ml,Tuesday,28 Nov 2023,600.0,510.0,15.000000000000002,Beauty 
KiranaMarket.com,,"Lakme Absolute Face Stylist Blush Duos, Pink Blush",6.0,gm,Tuesday,28 Nov 2023,800.0,760.0,5.000000000000004,Beauty 
KiranaMarket.com,,"Lakme Face Magic Souffle, Marble",30.0,ml,Tuesday,28 Nov 2023,170.0,145.0,14.70588235294118,Beauty 
KiranaMarket.com,,Rexona Shower Fresh Underarm Roll On Deodorant For Women,50.0,Pc/Box,Tuesday,28 Nov 2023,170.0,162.0,4.705882352941182,Beauty 
KiranaMarket.com,,Rexona Powder Dry - Underarm Odour Protection Roll On,50ml,Pc/Box,Tuesday,28 Nov 2023,190.0,181.0,4.736842105263161,Beauty 
KiranaMarket.com,,"Lakme Absolute Gel Stylist Nail Color, Pink Drama",12,ml,Tuesday,28 Nov 2023,250.0,213.0,14.800000000000002,Beauty 
KiranaMarket.com,,"Lakme Eyeconic Kajal, Royal Blue",0.35,gm,Tuesday,28 Nov 2023,300.0,285.0,5.000000000000004,Beauty 
KiranaMarket.com,,Rexona Women Roll On Aloe Vera,50.0,ml,Tuesday,28 Nov 2023,170.0,162.0,4.705882352941182,Beauty 
KiranaMarket.com,,Rexona Aloe Vera Underarm Odour Protection Roll On,25,ml,Tuesday,28 Nov 2023,79.0,76.0,3.797468354430378,Beauty 
KiranaMarket.com,,"Lakme True Wear Nail Color, Shade 506",9,ml,Tuesday,28 Nov 2023,120.0,114.0,5.000000000000004,Beauty 
KiranaMarket.com,,"Lakme Absolute Gel Stylist Nail Color, Ivory Dust",12,ml,Tuesday,28 Nov 2023,350.0,298.0,14.857142857142858,Beauty 
KiranaMarket.com,,Lakme 9 to 5 Weightless Matte Mousse Lip & Cheek Color - Burgundy Lush,9.0,gm,Tuesday,28 Nov 2023,625.0,532.0,14.880000000000004,Beauty 
KiranaMarket.com,,"Lakme 9 to 5 Weightless Mousse Lip & Cheek Color, Blush Velvet",9.0,gm,Tuesday,28 Nov 2023,625.0,532.0,14.880000000000004,Beauty 
KiranaMarket.com,,Lakme Youth Infinity Skin Sculpting Night Creme,50.0,gm,Tuesday,28 Nov 2023,1049.0,997.0,4.957102001906577,Beauty 
KiranaMarket.com,,"Lakme Absolute Illuminating Blush, Shimmer Brick In Pink",10,gm,Tuesday,28 Nov 2023,725.0,617.0,14.896551724137929,Beauty 
KiranaMarket.com,,"Elle 18 Color Pops Matte Lipstick, Mauve Date W12",4.3,gm,Tuesday,28 Nov 2023,100.0,95.0,5.000000000000004,Beauty 
KiranaMarket.com,,"Elle 18 Color Pop Matte Lip Color, Berry Bestie",4.3,gm,Tuesday,28 Nov 2023,75.0,64.0,14.66666666666666,Beauty 
KiranaMarket.com,,"Elle 18 Color Pop Matte Lip Color, Berry Dance",4.3,gm,Tuesday,28 Nov 2023,100.0,95.0,5.000000000000004,Beauty 
KiranaMarket.com,,"Elle 18 Color Pops Matte Lip Color - P29, Pink Curve",4.3,gm,Tuesday,28 Nov 2023,75.0,64.0,14.66666666666666,Beauty 
KiranaMarket.com,,"Elle 18 Color Pops Matte Lip Color - P30, Super Pink",4.3,gm,Tuesday,28 Nov 2023,75.0,64.0,14.66666666666666,Beauty 
KiranaMarket.com,,"Lakme Absolute Argan Oil Serum Foundation with SPF 45, Rose Silk/Warm Sand",15.0,ml,Tuesday,28 Nov 2023,800.0,680.0,15.000000000000002,Beauty 
KiranaMarket.com,,Pond's Age Miracle Wrinkle Corrector Night Cream,50.0,gm,Tuesday,28 Nov 2023,699.0,666.0,4.72103004291845,Beauty 
KiranaMarket.com,,"Lakme Eyeconic Kajal, Classic Brown",0.35,gm,Tuesday,28 Nov 2023,300.0,285.0,5.000000000000004,Beauty 
KiranaMarket.com,,Lakme Absolute Perfect Radiance Skin lightening/Brightening Night Creme,50,gm,Tuesday,28 Nov 2023,499.0,475.0,4.809619238476959,Beauty 
KiranaMarket.com,,"Lakme Perfect Radiance Skin Lightening Compact, Ivory Fair 01, With Spf 23",8,gm,Tuesday,28 Nov 2023,215.0,205.0,4.651162790697672,Beauty 
KiranaMarket.com,,"Lakme Perfect Radiance Skin Lightening Compact, Golden Medium 03, With Spf 23",8,gm,Tuesday,28 Nov 2023,215.0,205.0,4.651162790697672,Beauty 
KiranaMarket.com,,"LAKMÉ Perfect Radiance Compact Powder, Beige Honey 05",8.0,gm,Tuesday,28 Nov 2023,210.0,200.0,4.761904761904767,Beauty 
KiranaMarket.com,,"Lakme 9 to 5 Primer with Matte Powder Foundation Compact, Honey Dew",9.0,gm,Tuesday,28 Nov 2023,600.0,570.0,5.000000000000004,Beauty 
KiranaMarket.com,,"Lakme 9 to 5 Complexion Care CC Cream, Almond",30.0,gm,Tuesday,28 Nov 2023,349.0,297.0,14.899713467048716,Beauty 
KiranaMarket.com,,"Lakme 9 to 5 Complexion Care Face Cream, Bronze",30.0,gm,Tuesday,28 Nov 2023,349.0,332.0,4.871060171919773,Beauty 
KiranaMarket.com,,Elle18 Nail Pops Nail Polish - Shade 41,5ml,Pc/Box,Tuesday,28 Nov 2023,55.0,53.0,3.6363636363636376,Beauty 
KiranaMarket.com,,POND'S Age Miracle Wrinkle Corrector SPF 18 PA++ Day Cream,35,gm,Tuesday,28 Nov 2023,549.0,522.0,4.918032786885251,Beauty 
KiranaMarket.com,,Lakme Absolute Gel Stylist Nail Color - Silk Caramel,15.0,ml,Tuesday,28 Nov 2023,350.0,298.0,14.857142857142858,Beauty 
KiranaMarket.com,,"Lakme 9 to 5 Weightless Mousse Foundation, Beige Vanilla",6.0,gm,Tuesday,28 Nov 2023,175.0,167.0,4.571428571428571,Beauty 
KiranaMarket.com,,"Lakme Absolute Illuminating Eye Shadow Palette, Nude Beach",7.5,gm,Tuesday,28 Nov 2023,995.0,846.0,14.974874371859292,Beauty 
KiranaMarket.com,,"Lakme Complexion Care Face Cream, Beige",9.0,gm,Tuesday,28 Nov 2023,110.0,105.0,4.545454545454541,Beauty 
KiranaMarket.com,,Lakme 9 to 5 Naturale Day Creme SPF 20,50,gm,Tuesday,28 Nov 2023,315.0,268.0,14.920634920634924,Beauty 
KiranaMarket.com,,Lakme 9 to 5 Naturale Night Creme,50,gm,Tuesday,28 Nov 2023,425.0,404.0,4.941176470588237,Beauty 
KiranaMarket.com,,"Lakme Absolute Matte Melt Liquid Lip Color, Crazy Tangerine",6.0,ml,Tuesday,28 Nov 2023,750.0,638.0,14.933333333333332,Beauty 
KiranaMarket.com,,"Lakme Absolute Matte Melt Liquid Lip Color, Firestarter Red",6.0,ml,Tuesday,28 Nov 2023,700.0,665.0,5.000000000000004,Beauty 
KiranaMarket.com,,"Lakme Absolute Matte Melt Liquid Lip Color, Mulberry Feast",6.0,ml,Tuesday,28 Nov 2023,800.0,760.0,5.000000000000004,Beauty 
KiranaMarket.com,,"Lakme Absolute Matte Melt Liquid Lip Color, Red Smoke",6.0,ml,Tuesday,28 Nov 2023,750.0,638.0,14.933333333333332,Beauty 
KiranaMarket.com,,"Lakme Absolute Matte Melt Liquid Lip Color, Peach Rose",6.0,ml,Tuesday,28 Nov 2023,700.0,665.0,5.000000000000004,Beauty 
KiranaMarket.com,,Fair & Lovely BB Foundation + Fairness Cream,18.0,gm,Tuesday,28 Nov 2023,85.0,80.0,5.882352941176472,Beauty 
